HOITEMID,ITEMNAME,ADDRESS,LGA,LISTING,LISTINGNO,PLANNO,RUNDATE,LISTING_DA
5045357,Oswald Bond Store,1-17 Kent Street Millers Point,Sydney,SHR,527,1340,20/03/2014,
5045176,Dame Eadith Walker Convalescent Hospital,NULL,Canada Bay,SHR,119,144,20/03/2014,
5012152,Raglan Railway Station group,NULL,Bathurst Regional,SHR,1228,NULL,20/03/2014,
5045498,Broken Hill Synagogue,165 Wolfram Street Broken Hill,Broken Hill,SHR,675,1723,20/03/2014,
5045642,Townhouse,22 Lower Fort Street Millers Point,Sydney,SHR,880,NULL,20/03/2014,
5045623,Osborne House,34 Argyle Place Millers Point,Sydney,SHR,886,NULL,20/03/2014,
5012012,Georges Plains Railway Station group,NULL,Bathurst Regional,SHR,1147,NULL,20/03/2014,
5045565,Little Milton,31-33 Smith Street Wollongong,Wollongong City,SHR,272,355,20/03/2014,
5045162,St. John's Anglican Church and Rectory,NULL,Wentworth,SHR,661,1703,20/03/2014,
5045315,Railway Turntable,NULL,Armidale Dumaresq,SHR,1233,NULL,20/03/2014,
5045624,Inverell Shire Council Building (former),56 Byron Street Inverell,Inverell,SHR,553,1463,20/03/2014,
5045171,"Ebenezer Church (Uniting), Old Schoolhouse, Cemetery & Tree",NULL,Hawkesbury,SHR,138,401,20/03/2014,
5045354,Cottage Museum,NULL,Upper Hunter,SHR,259,619,20/03/2014,
5045124,Hardware House,73 York Street Sydney,Sydney,SHR,580,1589,20/03/2014,
5011925,Auburn Railway Signal Box,NULL,Auburn,SHR,1023,2161,20/03/2014,
5045533,St Andrew's Presbyterian Church and Hall,67 Smith Street Kempsey,Kempsey,SHR,384,914,20/03/2014,
5011956,Broken Hill Railway Station and yard group,"Broken Hill railway, Broken Hill",Broken Hill,SHR,1101,2657,8/12/2014,
5052993,Berry Courthouse,58 Victoria Street Berry,Shoalhaven,SHR,1736,2006,20/03/2014,
5061684,"Cintra - House, Garden and Stables",34 Regent Street Maitland,Maitland,SHR,1892,2553,20/03/2014,
5045400,Rathven,43 St Marks Road Randwick,Randwick,SHR,139,497,20/03/2014,
5045376,St. Anne's Roman Catholic Church (former),NULL,Strathfield,SHR,508,1319,20/03/2014,
5045299,Hereford House,53 Hereford Street Glebe,Sydney,SHR,460,1159,20/03/2014,
5051461,"Old Great North Road, Between Devine's Hill and Mount Manning",NULL,Hawkesbury,SHR,991,2302,20/03/2014,
5012025,Grenfell Railway Station,NULL,Weddin,SHR,1155,NULL,20/03/2014,
5053328,St. David's Uniting Church,51- 53 Dalhousie Street Haberfield,Ashfield,SHR,1669,1913,20/03/2014,
5050395,Cathedral of the Annunciation of Our Lady,242 Cleveland Street Redfern,Sydney,SHR,1881,2523,20/03/2014,
5045109,"Arcola - house, stables, garden, fence",150 Victoria Street Grafton,Clarence Valley,SHR,714,1765,20/03/2014,
5061375,Queanbeyan Showground,Farrer Place,Queanbeyan City,SHR,1890,2478,,
5044978,Convict Lumber Yard or Stockade Site,98 Scott Street Newcastle,Newcastle,SHR,570,1537,20/03/2014,
5045552,Neoblie,NULL,Blacktown,SHR,245,574,20/03/2014,
5051415,Lennox House,39 Campbell Street Parramatta,Parramatta,SHR,751,1814,20/03/2014,
5061607,The Captain Thunderbolt Sites - Thunderbolt's Death Site,,Uralla,SHR,1889,2539,,
5051285,Price Morris Cottage,37 Upper Macdonald Road St. Albans,Hawkesbury,SHR,1444,2118,20/03/2014,
5012218,Singleton Railway Station group,Main Northern railway Singleton,Singleton,SHR,1246,2687,13/01/2015,
5012295,Yass Town Railway Station and yard group,NULL,Yass Valley,SHR,1293,NULL,20/03/2014,
5045712,History House,133 Macquarie Street Sydney,Sydney,SHR,692,1742,20/03/2014,
5044976,New Albury Hotel,491 Kiewa Street Albury,Albury City,SHR,629,1654,20/03/2014,
5045038,Police Station (East Maitland),20 John Street East Maitland,Maitland,SHR,1016,NULL,20/03/2014,
5011943,Austinmer Railway Station group,NULL,Wollongong City,SHR,1077,2418,20/03/2014,
5045638,Walka Water Works,NULL,Maitland,SHR,466,1186,20/03/2014,
5045146,Macquarie Arms Hotel,NULL,Hawkesbury,SHR,41,210,20/03/2014,
5012027,Gulgong railway bridge over Wialdra Creek,NULL,Mid-Western Regional,SHR,1038,NULL,20/03/2014,
5045204,Dalgety Terrace,"7, 9, 11, 13 Dalgety Terrace Millers Point",Sydney,SHR,867,NULL,20/03/2014,
5012079,Lewisham Railway viaducts over Long Cove Creek,NULL,Marrickville,SHR,1043,2387,20/03/2014,
5012257,Wagga Wagga Railway Station and yard group,NULL,Wagga Wagga,SHR,1279,NULL,20/03/2014,
5051118,Glebe Island Bridge,,"Leichardt, Sydney",SHR,1914,2590,,
5014213,Fairwater,560 New South Head Road Double Bay,Woollahra,SHR,1381,NULL,20/03/2014,
5045523,Overthorpe,337-347 New South Head Road Double Bay,Woollahra,SHR,246,581,20/03/2014,
5053872,Ryde Pumping Station and site,NULL,Ryde,SHR,1634,2049,20/03/2014,
5053884,Sydney Water Head Office (former) (1939 building),339-341 Pitt Street Sydney,Sydney,SHR,1645,2058,20/03/2014,
5045231,Juniper Hall,1 Ormond Street Paddington,Woollahra,SHR,268,653,20/03/2014,
5045399,Walter Burley Griffin Incinerator,2 Small Street Willoughby,Willoughby,SHR,84,278,20/03/2014,
5061199,Lithgow (James Street) Underbridge,"James Street, Lithgow",Lithgow,SHR,1831,2559,,
5012303,Tomaree Holiday Lodge,NULL,Port Stephens,SHR,835,2521,20/03/2014,
5012118,Muswellbrook Railway Station and yard group,NULL,Muswellbrook,SHR,1208,NULL,20/03/2014,
5045409,APA Building,53-63 Martin Place Sydney,Sydney,SHR,682,1731,20/03/2014,
5050220,Grafton Bond Store and Sandstone Wall,NULL,Sydney,SHR,1431,2226,20/03/2014,
5045427,Lydham Hall,18 Lydham Avenue Rockdale,Rockdale,SHR,477,1197,20/03/2014,
5045531,Glenfield Farm,88 Leacocks Lane Casula,Liverpool,SHR,25,175,20/03/2014,
5045504,Police Station (former),281 Clarence Street Sydney,Sydney,SHR,293,719,20/03/2014,
5001228,Berrilea,29 Summer Street Orange,Orange,SHR,361,866,20/03/2014,
5051362,Clarence Town Bridge over Williams River,Main Road 567 Clarence Town,Dungog,SHR,1462,2674,7/01/2015,
5045125,St. Alban's Anglican Church,NULL,Muswellbrook,SHR,458,1147,20/03/2014,
5012121,Newbridge Railway Station and yard group,NULL,Blayney,SHR,1210,NULL,20/03/2014,
5051368,Crankies Plain Bridge,Main Road 91 Bombala,Bombala,SHR,1466,2666,6/01/2015,
5012115,"Mudgee Railway Station, yard and locomotive yard",NULL,Mid-Western Regional,SHR,1204,NULL,20/03/2014,
5012045,Gundagai Railway Station and yard group,NULL,Gundagai,SHR,1159,NULL,20/03/2014,
5054659,Kinchela Aboriginal Boys' Training Home,2054 South West Rocks Road Kinchela,Kempsey,SHR,1875,2503,20/03/2014,
5045445,Warbys Barn & Warbys Stables,14 - 20 Queen Street Campbelltown,Campbelltown,SHR,497,1293,20/03/2014,
5045602,Wesleyan Chapel,348a Bourke Street Darlinghurst,Sydney,SHR,457,1151,20/03/2014,
5045185,Elizabeth Bay House,7 Onslow Avenue Elizabeth Bay,Sydney,SHR,6,47,20/03/2014,
5000003,Carcoar School of Arts,NULL,Blayney,SHR,266,646,20/03/2014,
5045641,Anambah House,NULL,Maitland,SHR,275,662,20/03/2014,
5060783,Torin Building,26 Coombes Drive Penrith,Penrith,SHR,1796,2269,20/03/2014,
5045059,Don Bank,6 Napier Street North Sydney,North Sydney,SHR,31,182,20/03/2014,
5045670,Argyle House,85 Lower Fort Street Millers Point,Sydney,SHR,838,NULL,20/03/2014,
5051503,High Conservation Value Old Growth Forest,15 Local Government Areas Upper North East NSW,Multiple LGAs,SHR,1487,2473,20/03/2014,
5053136,Accountants House,117-119 Harrington Street The Rocks,Sydney,SHR,1521,NULL,20/03/2014,
5045446,Emanuel School,18-20 Stanley Street Randwick,Randwick,SHR,386,920,20/03/2014,
5051272,Yass Post Office,101 Comur Street Yass,Yass Valley,SHR,1422,NULL,20/03/2014,
5011975,Coonamble Railway Station and yard group,NULL,Coonamble,SHR,1117,NULL,20/03/2014,
5045719,Meroogal,35 West Street Nowra,Shoalhaven,SHR,953,NULL,20/03/2014,
5011944,Relay Test Centre,11 St Davids Road Haberfield,Ashfield,SHR,933,1997,20/03/2014,
5045339,Ohio Homestead,NULL,Walcha,SHR,463,934,20/03/2014,
5051505,Orange Post Office,221 Summer Street Orange,Orange,SHR,1416,NULL,20/03/2014,
5045503,Golden Gully and Archway,NULL,Bathurst Regional,SHR,614,1612,20/03/2014,
5055930,McIver Women's Baths,NULL,Randwick,SHR,1869,2484,20/03/2014,
5051506,North Sydney Post Office,92-94 Pacific Highway North Sydney,North Sydney,SHR,1417,NULL,20/03/2014,
5061201,Lithgow Railway Station Group and Residence,,Lithgow,SHR,1833,2561,,
5053138,Argyle Cut,NULL,Sydney,SHR,1523,NULL,20/03/2014,
5053111,Macquarie Place Precinct,NULL,Sydney,SHR,1759,2089,20/03/2014,
5044709,Trocadero,69-77 King Street Newtown,Sydney,SHR,1380,2245,20/03/2014,
5051343,Murray Downs Homestead,NULL,Wakool,SHR,1438,2141,20/03/2014,
5012292,Woodstock Railway Station,NULL,Cowra,SHR,1290,NULL,20/03/2014,
5045441,St. Helen's Park,NULL,Campbelltown,SHR,406,1013,20/03/2014,
5053870,Pymble Reservoir No.1 (Covered) (WS 0097),NULL,Ku-Ring-Gai,SHR,1632,2047,20/03/2014,
5053211,Shops and Residences - stone,139-141 George Street The Rocks,Sydney,SHR,1595,NULL,20/03/2014,
5044982,Earp Gillam Bond Store Precinct,16 Telford Street Newcastle East,Newcastle,SHR,762,1827,20/03/2014,
5045655,St. Michael's Cathedral & Rectory,NULL,Wollongong City,SHR,602,1575,20/03/2014,
5045251,Christ Church Anglican Church,345-347 Great Western Highway Springwood,Blue Mountains,SHR,130,387,20/03/2014,
5051409,Shop and office,88-92 George Street Parramatta,Parramatta,SHR,278,694,20/03/2014,
5012084,Lue Railway Station group,NULL,Mid-Western Regional,SHR,1183,NULL,20/03/2014,
5011940,"Banco Road Court, Sydney Supreme Court House",NULL,Sydney,SHR,799,2499,20/03/2014,
5012297,Young Railway Station and yard group,NULL,Young,SHR,1294,NULL,20/03/2014,
5011954,Bredbo Rail Bridge Group,NULL,Cooma-Monaro,SHR,1029,2179,20/03/2014,
5061455,Homewood - Childhood Home of 'Slim Dusty',1279 Nulla Nulla Creek Road Nulla Nulla Creek,Kempsey,SHR,1870,2516,20/03/2014,
5053863,Drummoyne Reservoir,NULL,Canada Bay,SHR,1625,2014,20/03/2014,
5012020,Glen Innes Railway Station group,NULL,Glen Innes Severn,SHR,1149,NULL,20/03/2014,
5045440,Carrington Hotel,NULL,Blue Mountains,SHR,280,698,20/03/2014,
5045514,Old Police Barracks,NULL,Goulburn Mulwaree,SHR,546,1471,20/03/2014,
5045347,Engehurst,56A Ormond Street Paddington,Woollahra,SHR,575,1532,20/03/2014,
5052093,Malachi Gilmore Memorial Hall,124 Oberon Street Oberon,Oberon,SHR,1680,1934,20/03/2014,
5045414,Oldholme,12 Wallis Street East Maitland,Maitland,SHR,136,197,20/03/2014,
5045086,Joadja kerosene oil shale mining and refining site,NULL,Wingecarribee,SHR,1305,NULL,20/03/2014,
5014100,Matthews Cottage,NULL,Snowy River,SHR,998,NULL,20/03/2014,
5045438,Studley Park,NULL,Camden,SHR,389,1072 (TBC),20/03/2014,
5045140,Cleveland House,146-164 Chalmers Street Surry Hills,Sydney,SHR,65,259,20/03/2014,
5012046,Gunnedah Railway Station group,NULL,Gunnedah,SHR,1160,2462,20/03/2014,
5045675,Maitland Town Hall & adj Office Building & Supper Room,NULL,Maitland,SHR,183,365,20/03/2014,
5012052,Hawkesbury River Rail Bridge and Long Island Group,NULL,Gosford,SHR,1040,2424,20/03/2014,
5045273,Couridjah Railway Station,NULL,Wollondilly,SHR,1121,NULL,20/03/2014,
5051263,Brough House,NULL,Maitland,SHR,1495,2123,20/03/2014,
5045139,"Igloo House, The",65 Parriwi Road Mosman,Mosman,SHR,1652,2080,20/03/2014,
5012259,Walcha Road Railway Station and yard group,NULL,Walcha,SHR,1281,NULL,20/03/2014,
5045289,Royal Hotel & Outbuildings,223 Sharp Street Cooma,Cooma-Monaro,SHR,616,1619,20/03/2014,
5045448,Bishopscourt,11-21 Greenoaks Avenue Darling Point,Woollahra,SHR,362,867,20/03/2014,
5060185,Bundian Way,,Various,SHR,1906,2551,,
5045070,"Coppabella Blacksmith Shop, Stables and Burial Plot",NULL,Greater Hume,SHR,620,1642,20/03/2014,
5045426,Beulah,NULL,Campbelltown,SHR,368,874,20/03/2014,
5055972,Pipers Creek Lime Kilns,Kumbatine National Park Bonnie Corner Road Dondingalong,Kempsey,SHR,1856,2336,20/03/2014,
5045361,GA Zink & Sons Building,56 Oxford Street Darlinghurst,Sydney,SHR,658,1697,20/03/2014,
5045713,Narrandera rail bridge over Murrumbidgee River,NULL,Narrandera,SHR,1050,2180,20/03/2014,
5045025,Neotsfield,NULL,Singleton,SHR,216,521,20/03/2014,
5045041,Terrace Houses,163-169 Sussex Street Sydney,Sydney,SHR,415,947 (TBC),20/03/2014,
5045464,Brush Farm,NULL,Ryde,SHR,612,1627,20/03/2014,
5045072,Craithes House,34-40 Borec Road Penrith,Penrith,SHR,378,886,20/03/2014,
5045466,"Riverview House, Outbuildings etc",135 Marsden Road West Ryde,Ryde,SHR,775,1857,20/03/2014,
5012053,Hay Railway Station and yard group,Narrandera-Hay railway Hay,Hay,SHR,1167,2660,16/12/2014,
5045452,Albury Post Office,570 Dean Street Albury,Albury City,SHR,1311,NULL,20/03/2014,
5045525,Terrace Building,23-27 Johnston Street Windsor,Hawkesbury,SHR,75,269,20/03/2014,
5045570,Moama Historic Precinct,NULL,Murray,SHR,600,1596,20/03/2014,
5051380,Morpeth Bridge over the Hunter River,Main Road 102 Morpeth,Maitland,SHR,1476,2653,2/12/2014,
5054828,Newington Armament Depot and Nature Reserve,NULL,Auburn,SHR,1850,2320,20/03/2014,
5051353,South Head Signal Station,NULL,Woollahra,SHR,1436,NULL,20/03/2014,
5044992,Glenbrook Railway Residence,NULL,Blue Mountains,SHR,713,1764,20/03/2014,
5011955,Broadmeadow Railway Locomotive Depot,NULL,Newcastle,SHR,1100,2454,20/03/2014,
5045331,Merriville House & Gardens,NULL,Blacktown,SHR,91,302,20/03/2014,
5011977,Cootamundra West Railway Station group,NULL,Cootamundra,SHR,1119,NULL,20/03/2014,
5055125,CWA Rest House,NULL,Narrandera,SHR,1876,2471,20/03/2014,
5053152,Captain Tench Arcade,111-115 George Street The Rocks,Sydney,SHR,1537,NULL,20/03/2014,
5053865,Kiama Reservoir (WS 0232),NULL,Kiama,SHR,1627,2043,20/03/2014,
5012062,Kempsey rail bridge over Macleay River,NULL,Kempsey,SHR,1041,NULL,20/03/2014,
5012059,"Junee Railway Station, yard, locomotive depot",NULL,Junee,SHR,1173,NULL,20/03/2014,
5051297,Hay Post Office,120 Lachlan Street Hay,Hay,SHR,1441,2138,20/03/2014,
5053139,Argyle Stores,12-20 Argyle Street The Rocks,Sydney,SHR,1524,NULL,20/03/2014,
5045091,Commercial Hotel & Cottage,430-436 Smollett Street Albury,Albury City,SHR,538,1369,20/03/2014,
5045345,Bedervale,NULL,Palerang,SHR,17,117,20/03/2014,
5045159,"Grange, The",NULL,Gosford,SHR,222,530,20/03/2014,
5045244,Fernleigh,44-46 Fernleigh Road Caringbah South,Sutherland,SHR,302,302,20/03/2014,
5045087,Gordon Public School,799 Pacific Highway Gordon,Ku-Ring-Gai,SHR,757,1819,20/03/2014,
5045385,Carisbrook,334 Burns Bay Road Lane Cove,Lane Cove,SHR,112,312,20/03/2014,
5045355,CBA Bank (former),164-166 Beardy Street Armidale,Armidale Dumaresq,SHR,433,1116,20/03/2014,
5045024,Bowen Terrace,3-25 Bathurst Road Orange,Orange,SHR,13,59,20/03/2014,
5012291,Wollongong Railway Station Group,NULL,Wollongong City,SHR,1289,2427,20/03/2014,
5045136,Public Reserve associated with Elizabeth Farm,NULL,Parramatta,SHR,285,674,20/03/2014,
5054896,Royal National Park Coastal Cabin Communities,NULL,Wollongong City,SHR,1878,2513,20/03/2014,
5051294,Wingham Post Office,NULL,Greater Taree,SHR,1419,NULL,20/03/2014,
5054842,"Rooty Hill, The",NULL,Blacktown,SHR,1756,2061,20/03/2014,
5045411,Kyle House,27-31 Macquarie Place Sydney,Sydney,SHR,654,1692,20/03/2014,
5045723,Palace Hotel,227 Argent Street Broken Hill,Broken Hill,SHR,335,810,20/03/2014,
5052218,Escort Rock,"The Escort Way, Eugowra",Cabonne,SHR,1827,2276,,
5051468,Avon Dam,NULL,Wingecarribee,SHR,1358,NULL,20/03/2014,
5049732,Lidcombe Hospital Precinct,NULL,Auburn,SHR,1744,2065,20/03/2014,
5045050,Land Titles Office,NULL,Sydney,SHR,962,NULL,20/03/2014,
5053171,Julian Ashton Art School,117-119 George Street The Rocks,Sydney,SHR,1556,NULL,20/03/2014,
5053874,Sewer Vent and Cottage,125 Corunna Road Stanmore,Marrickville,SHR,1635,2000,20/03/2014,
5012106,Milsons Point Railway Station group,NULL,North Sydney,SHR,1194,2400,20/03/2014,
5050765,Harper's Mansion,NULL,Wingecarribee,SHR,1500,2128,20/03/2014,
5045249,Goulburn Brewery,NULL,Goulburn Mulwaree,SHR,178,308,20/03/2014,
5045477,Grafton rail and road bridge over Clarence River,NULL,Clarence Valley,SHR,1036,NULL,20/03/2014,
5045432,Grand Western Lodge (former),27 Victoria Street Millthorpe,Blayney,SHR,427,1106,20/03/2014,
5045716,Ness Property,NULL,Bega Valley,SHR,519,1344,20/03/2014,
5051948,"Government House, Movable Heritage Collection and Gardens",NULL,Sydney,SHR,1872,2467,20/03/2014,
5045337,T & G Mutual Life Assurance Building,45 Hunter Street Newcastle,Newcastle,SHR,316,747,20/03/2014,
5045148,Rosemount,36 Village Road East Saratoga,Gosford,SHR,286,670,20/03/2014,
5045369,St. Mary's the Virgin Anglican Church & Rectory,66 Church Street Maitland,Maitland,SHR,403,695,20/03/2014,
5051373,Junction Bridge,Tumut Plains Road Tumut,Tumut,SHR,1471,2679,15/01/2015,
5051383,Rossi Bridge over Wollondilly River,NULL,Goulburn Mulwaree,SHR,1479,NULL,20/03/2014,
5045424,General Post Office,1 Martin Place Sydney,Sydney,SHR,763,1828,20/03/2014,
5062002,"Challoner Cottage, Mittagong Farm Home","82 Bong Bong Road, Mittagong",Wingecarribee,SHR,1927,2610,2/04/2014,
5012097,Martin Place Railway Station,NULL,Sydney,SHR,1187,NULL,20/03/2014,
5060568,Electricity Substation No. 167,93 Parramatta Road Auburn,Auburn,SHR,1790,2233,20/03/2014,
5045469,St. Pauls Anglican Church & Hall (former),NULL,Deniliquin,SHR,62,256,20/03/2014,
5044695,Yiu Ming Temple,16-22 Retreat Street Alexandria,Sydney,SHR,1297,2239,20/03/2014,
5045163,Oakleigh,18 Ward Avenue Potts Point,Sydney,SHR,425,1024,20/03/2014,
5054947,St. James' Anglican Church,173 King Street Sydney,Sydney,SHR,1703,1959,20/03/2014,
5045277,House of Bodleigh,"24, 26 Kent Street Millers Point",Sydney,SHR,873,NULL,20/03/2014,
5012061,Katoomba Railway Station and yard group,NULL,Blue Mountains,SHR,1174,2396,20/03/2014,
5051533,Port Macquarie Government House Site,2 Clarence Street Port Macquarie,Port Macquarie-Hastings,SHR,1517,2103,20/03/2014,
5044979,"Yean Cottage, Anglewood Estate",NULL,Wingecarribee,SHR,639,1671,20/03/2014,
5051305,Brewarrina Fish Traps,NULL,Brewarrina,SHR,1413,1896,20/03/2014,
5012056,Homebush Railway Station group,NULL,Strathfield,SHR,1170,2408,20/03/2014,
5045609,Edwardian Shop/Residences,"21, 23, 25, 27, 29 Kent Street Millers Point",Sydney,SHR,888,NULL,20/03/2014,
5061075,Shepherds Hill Defence Group Military Installations,41 The Terrace Newcastle,Newcastle,SHR,1806,2310,20/03/2014,
5045700,Liner House,13-15 Bridge Street Sydney,Sydney,SHR,589,1585,20/03/2014,
5014150,Hillview,NULL,Wingecarribee,SHR,442,1121,20/03/2014,
5054834,Dubbo RAAF Stores Depot (former),NULL,Dubbo,SHR,1701,1969,20/03/2014,
5051560,Grave of Windradyne,"Brucedale, 1361 Sofala Road Sofala",Bathurst Regional,SHR,1714,1968,20/03/2014,
5045343,Watch House Terrace,66-80 Erskine Street Sydney,Sydney,SHR,223,528,20/03/2014,
5045392,Rev. Peter Turner Cottage and Well,350 George Street Windsor,Hawkesbury,SHR,202,217,20/03/2014,
5060566,Electricity Substation No. 269,36 Anglesea Street Bondi,Waverley,SHR,1791,2232,20/03/2014,
5045614,Uniting Church and Hall,NULL,Hawkesbury,SHR,735,1795,20/03/2014,
5045144,Hely's Grave,NULL,Gosford,SHR,53,196,20/03/2014,
5045517,St. Clair,318 Sloane Street Goulburn,Goulburn Mulwaree,SHR,117,114,20/03/2014,
5045335,Crown Hotel,160-162 Elizabeth Street Sydney,Sydney,SHR,733,1793,20/03/2014,
5045697,"Peninsula House, Tebbutt's Observatory",NULL,Hawkesbury,SHR,28,180,20/03/2014,
5060252,Air Defence Headquarters Ruin Sydney (former),NULL,Bankstown,SHR,1857,2397,20/03/2014,
5045122,Ardsilla,5 Richard Street Bourke,Bourke,SHR,198,465,20/03/2014,
5012003,Emu Plains Railway Station group,NULL,Penrith,SHR,1136,2405,20/03/2014,
5045620,Yarraford rail bridge over Beardy River,NULL,Glen Innes Severn,SHR,1068,2177,20/03/2014,
5051382,Bridge over Tunks (Pearces) Creek,NULL,Hornsby,SHR,1478,NULL,20/03/2014,
5045247,Ildemere,11-11a Bayview Point McMahons Point,North Sydney,SHR,390,950,20/03/2014,
5045754,Toomevara Lane Chinese Market Gardens,NULL,Rockdale,SHR,1394,2259,20/03/2014,
5012019,Gerogery Railway Station group,NULL,Greater Hume,SHR,1148,NULL,20/03/2014,
5053215,Tenements,117-117A Gloucester Street The Rocks,Sydney,SHR,1598,NULL,20/03/2014,
5045077,Ingleholme & Garage,17 Boomerang Street Turramurra,Ku-Ring-Gai,SHR,71,265,20/03/2014,
5045499,State Theatre,47-51 Market Street Sydney,Sydney,SHR,446,1140,20/03/2014,
5045098,Hestock,14 Crescent Street Hunters Hill,Hunters Hill,SHR,92,154,20/03/2014,
5045311,Dayton House,37-39 Roger Place Seven Hills,Blacktown,SHR,325,789,20/03/2014,
5060966,Cenotaph,Between George and Pitt Streets Martin Place Sydney,Sydney,SHR,1799,2297,20/03/2014,
5045520,Bowman House,368-370 Windsor Street Richmond,Hawkesbury,SHR,468,1155,20/03/2014,
5061319,John Fowler 7nhp Steam Road Locomotive,7 Nanima Crescent Wellington,Wellington,SHR,1867,NULL,20/03/2014,
5045154,Royal Oak Arms Hotel (former),18 King Street Paterson,Dungog,SHR,141,345,20/03/2014,
5045082,"Briars, The",14 Woonona Avenue Wahroonga,Ku-Ring-Gai,SHR,274,667,20/03/2014,
5053141,ASN Co Building,1-5 Hickson Road The Rocks,Sydney,SHR,1526,NULL,20/03/2014,
5012228,Railway electricity tunnel under Sydney Harbour,NULL,Leichhardt,SHR,1231,NULL,20/03/2014,
5014211,Bradman Oval and Collection of Cricket Memorabilia,NULL,Wingecarribee,SHR,1399,NULL,20/03/2014,
5045080,Talbragar Shire Council Chambers,NULL,Dubbo,SHR,219,526,20/03/2014,
5062219,Gladesville Bridge,,Canada Bay,SHR,1935,2625,3/10/2014,
5045268,MLC Building,42-46 Martin Place Sydney,Sydney,SHR,597,1599,20/03/2014,
5045534,"Building, outbuildings, grounds, trees",49 - 51 Bosworth Street Richmond,Hawkesbury,SHR,753,1816,20/03/2014,
5012151,Quirindi Railway Station group,NULL,Liverpool Plains,SHR,1227,NULL,20/03/2014,
5012220,St. James Railway Station group,NULL,Sydney,SHR,1248,NULL,20/03/2014,
5053551,"Mobile Cook's Galley, Museum of the Riverina",Botanic Gardens Site (BGS) Baden Powell Drive Wagga Wagga (Museum of the Riverina),Wagga Wagga,SHR,1722,NULL,20/03/2014,
5055721,Hampton Villa,12B Grafton Street Balmain,Leichhardt,SHR,1725,1978,20/03/2014,
5051546,Corowa Courthouse,8 Church Street Corowa,Corowa,SHR,1450,2114,20/03/2014,
5045160,Rose Cottage,NULL,Hawkesbury,SHR,358,863,20/03/2014,
5054648,Evatt House,69 Junction Road Wahroonga,Ku-Ring-Gai,SHR,1711,1956,20/03/2014,
5045099,Hastings,2 Hayes Street Neutral Bay,North Sydney,SHR,567,1476,20/03/2014,
5051289,Paddington Post Office,246 Oxford Street Paddington,Woollahra,SHR,1418,NULL,20/03/2014,
5051403,Experiment Farm Cottage,9 Ruse Street Harris Park,Parramatta,SHR,768,1837,20/03/2014,
5045669,Bulletin Place Restaurant,6-8 Bulletin Place Sydney,Sydney,SHR,651,1689,20/03/2014,
5045256,Ewbank & Outbuildings,88 George Street Singleton,Singleton,SHR,174,429,20/03/2014,
5045724,Seppelts Warehouse,160 Crystal Street Broken Hill,Broken Hill,SHR,82,276,20/03/2014,
5045691,Toxana,157 Windsor Street Richmond,Hawkesbury,SHR,14,60,20/03/2014,
5045158,Willandra,782 Victoria Road Ryde,Ryde,SHR,26,176,20/03/2014,
5051518,Third Government Farm (former),NULL,Baulkham Hills,SHR,1448,2116,20/03/2014,
5045507,Kemwah Court,195-197 Macquarie Street Dubbo,Dubbo,SHR,544,1435,20/03/2014,
5045375,Belmore Railway Station Group,NULL,Canterbury,SHR,1081,NULL,20/03/2014,
5045496,Victoria Inn,NULL,Wingecarribee,SHR,94,323,20/03/2014,
5051379,Monkerai Bridge over Karuah River,NULL,Great Lakes,SHR,1475,NULL,20/03/2014,
5045069,Gresham Hotel,147-149 York Street Sydney,Sydney,SHR,291,715,20/03/2014,
5045021,Hy Brasil,62 Chisholm Road Clareville,Pittwater,SHR,79,357,20/03/2014,
5045431,Corowa Flour Mill and site,NULL,Corowa,SHR,566,1560,20/03/2014,
5045736,Armidale Railway Station & Stationmaster's residence,NULL,Armidale Dumaresq,SHR,1074,NULL,20/03/2014,
5045681,Toongla,NULL,Shellharbour,SHR,556,1480,20/03/2014,
5045457,Hooper Cottage,17 Gilderthorpe Avenue Randwick,Randwick,SHR,87,281,20/03/2014,
5056189,Colebee and Nurragingy Land Grant,NULL,Blacktown,SHR,1877,2475,20/03/2014,
5045107,Kings School Group (former),3 Marist Place Parramatta,Parramatta,SHR,771,1843,20/03/2014,
5053165,Glenmore Hotel,96-98 Cumberland Street The Rocks,Sydney,SHR,1549,NULL,20/03/2014,
5045651,"Substation - Bellevue, Cammeray",143 Bellevue Street Cammeray,North Sydney,SHR,937,NULL,20/03/2014,
5055970,South West Rocks Pilot Station Complex,5 Ocean Drive South West Rocks,Kempsey,SHR,1788,2175,20/03/2014,
5045019,Epping Forest,NULL,Campbelltown,SHR,1298,NULL,20/03/2014,
5054387,Sydney Cove West Archaeological Precinct,112-156 George Street The Rocks,Sydney,SHR,1860,2384,20/03/2014,
5053415,Brewarrina Aboriginal Mission Site,NULL,Brewarrina,SHR,1732,2192,20/03/2014,
5045739,Nesca House,300 King Street Newcastle,Newcastle,SHR,217,524,20/03/2014,
5044742,Gold Mining Water Race,NULL,Mid-Western Regional,SHR,1447,1900,20/03/2014,
5053195,Sergeant Majors Row (terrace),33-41 George Street The Rocks,Sydney,SHR,1579,NULL,20/03/2014,
5053378,Sharpies Golf House Sign (The Golf House),216 - 220 Elizabeth Street Sydney,Sydney,SHR,1655,NULL,20/03/2014,
5051411,Endrim,54 Sorrell Street Parramatta,Parramatta,SHR,379,887,20/03/2014,
5051340,"Federation Pavilion, Cabarita Park",NULL,Canada Bay,SHR,1454,2112,20/03/2014,
