X,Y,project_id,orig_id,title,author,consultant,client,year,item_link,doc_type,notes,aol_qualit,contributo,site locat,county,lga,exportaddr,veriaddres,loc_conf,source
151.1575905,-33.75801695,"0","2234","Eryldene, 17 McIntosh Street, Gordon: A plan for management and conservation, prepared for the Eryldene Trust",Robert Moore and Lester Tropman and Associates.,Robert Moore and Lester Tropman and Associates.,,"1988",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=952,,none given,"0","0","0","0","0","17 MCINTOSH STREET, GORDON, NSW","17 MCINTOSH STREET GORDON, NSW 2072, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
150.1518145,-33.52473172,"0","2235","Fernhill, great Western Highway, South Bowenfels, NSW: a conservation policy",Robert Moore and Meredith Walker.,Robert Moore and Meredith Walker.,the National Trust of Australia NSW,"1993",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3399,,none given,"0","0","0","0","0",No Street Address,not verified,Great - manual,NSW-HeritageLibrary
150.1518145,-33.52473172,"0","2236","Fernhill, great Western Highway, South Bowenfels, NSW: taking action: advice to the National Trust about implementing the conservation policy",Robert Moore and Meredith Walker.,Robert Moore and Meredith Walker.,the National Trust of Australia NSW,"1993",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4880,,none given,"0","0","0","0","0",No Street Address,not verified,Great - manual,NSW-HeritageLibrary
151.7539043,-32.9230402,"0","2237","Maitland Catholic Parish hall restoration: final report; Robert Staas.",Robert Staas.,Robert Staas.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4182,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","841 Hunter St, Newcastle West NSW 2302, Australia",Great - matched whole string,NSW-HeritageLibrary
151.014518,-33.7181541,"0","2238","Proposed Heritage Park, Castle Hill","Robert Vad Varman, Justin P. McCarthy and Edward A.K. Higginbotham.","Robert Vad Varman, Justin P. McCarthy and Edward A.K. Higginbotham.",,"1981",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1809,archaeological,none given,"0","0","0","0","0","[u'establishment', u'park', u'point_of_interest']","Castle Hill Heritage Park, Heritage Park Dr, Castle Hill NSW 2154, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.0045927,-33.81074127,"0","2239","Design to alleviate flooding at Lennox Bridge in Parramatta; Robert Woodward.",Robert Woodward.,Robert Woodward.,,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=2525,,none given,"0","0","0","0","0",No Street Address,not verified,Great - manual,NSW-HeritageLibrary
151.0353171,-33.722202,"0","2240","New Line Road, Cherrybrook; watching brief",Robyn Stocks,Robyn Stocks,"Department of Environment and Planning, NSW.","1987",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=358,,none given,"0","0","0","0","0",[u'route'],"New Line Rd, Cherrybrook NSW 2126, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.1785838,-33.901147,"0","2241","Main street heritage paint scheme [for] King Street, Newtown [and] Enmore Road, Enmore: individual building colour schemes.",Rod Howard & Associates and Neustein & Associates.,Rod Howard & Associates and Neustein & Associates.,,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3113,,none given,"0","0","0","0","0",[u'route'],"King St, Newtown NSW 2042, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.1785838,-33.901147,"0","2242","Main street heritage paint scheme [for] King Street, Newtown [and] Enmore Road, Enmore",Rod Howard & Associates and Neustein & Associates.,Rod Howard & Associates and Neustein & Associates.,,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3119,,none given,"0","0","0","0","0",[u'route'],"King St, Newtown NSW 2042, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.1785958,-33.90184172,"0","2243","Main street heritage paint scheme [for] King Street, Newtown [and] Enmore Road, Enmore: building inventory. Volume 7: 473-632 King Street, Volume 8: 1-213 Enmore Road",Rod Howard & Associates and Neustein & Associates.,Rod Howard & Associates and Neustein & Associates.,,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3117,,none given,"0","0","0","0","0","473-632 KING STREET, ENMORE, NSW","473 KING STREET NEWTOWN, NSW 2042, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.1785838,-33.901147,"0","2244","Main street heritage paint scheme [for] King Street, Newtown [and] Enmore Road, Enmore: original documents",Rod Howard & Associates and Neustein & Associates. Variant title:Newtown Main Street Study,Rod Howard & Associates and Neustein & Associates. Variant title:Newtown Main Street Study,,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3112,,none given,"0","0","0","0","0",[u'route'],"King St, Newtown NSW 2042, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
150.846594,-33.841572,"0","2245","Horsley Blacksmith shop, Horsley Park; Rod Howard Heritage Conservation Pty Ltd.",Rod Howard Heritage Conservation Pty Ltd.,Rod Howard Heritage Conservation Pty Ltd.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3818,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest', u'store']","1848 The Horsley Dr, Horsley Park NSW 2175, Australia",Great - matched whole string,NSW-HeritageLibrary
151.6410199,-30.4899535,"0","2246","Conservation plan for the main building and grounds of the University of New England's C B Newling Campus, Armidale, N.S.W.",Rod Howard Heritage Conservation Pty Ltd.,Rod Howard Heritage Conservation Pty Ltd.,the University of New England Estates and Facilities Directorate,"1997",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=5194,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest', u'university']","Armidale NSW 2351, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.0772773,-33.78937797,"0","2247","Eastwood House, 40 Hillview Road, Eastwood: conservation study",Rod Howard Heritage Conservation Pty Ltd.,Rod Howard Heritage Conservation Pty Ltd.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4502,,none given,"0","0","0","0","0","40 HILLVIEW ROAD, EASTWOOD, NSW","40 HILLVIEW ROAD EASTWOOD, NSW 2122, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.1810398,-33.90430809,"0","2248","199 Rochford Street, Erskineville: conservation study; Rod Howard Heritage Conservation Pty Ltd.",Rod Howard Heritage Conservation Pty Ltd.,Rod Howard Heritage Conservation Pty Ltd.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3737,,none given,"0","0","0","0","0","199 ROCHFORD STREET, ERSKINEVILLE, NSW","195-199 ROCHFORD STREET ERSKINEVILLE, NSW 2043, AUSTRALIA","[u'Input parameters matched', u'Addresses Returned']",NSW-HeritageLibrary
151.2030899,-33.85970119,"0","2249","Lance Kindergarten, 37 High Street, Millers Point: assessment of significance",Rod Howard Heritage Conservation Pty Ltd.,Rod Howard Heritage Conservation Pty Ltd.,Sydney City Council,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4911,,none given,"0","0","0","0","0","37 HIGH STREET, MILLERS POINT, NSW","37 HIGH STREET MILLERS POINT, NSW 2000, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.2034283,-33.86515365,"0","2250","Napoleons Hotel, 20 Sussex Street, Sydney: conservation analysis report; Rod Howard Heritage Conservation Pty Ltd.",Rod Howard Heritage Conservation Pty Ltd.,Rod Howard Heritage Conservation Pty Ltd.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4009,,none given,"0","0","0","0","0","20 SUSSEX STREET, SYDNEY, NSW","20-24 SUSSEX STREET SYDNEY, NSW 2000, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.2046537,-33.8717266,"0","2251","Cozmon House 433 - 435 Kent Street, Sydney: heritage assessment report; Rod Howard.",Rod Howard.,Rod Howard.,,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3456,,none given,"0","0","0","0","0","433-435 KENT STREET, SYDNEY, NSW","433-435 Kent St, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
151.0006471,-33.832273,"0","2252","Holy Trinity parish: former church, presbytery and pastoral centre, Randle Street, Granville. Heritage impact assessment",Rod Howard.,Rod Howard.,,"2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=8273,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","Cnr Randle St and, Bennalong St, Granville NSW 2142, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.2526514,-33.8698092,"0","2253",Rose Bay Police Station: draft conservation analysis,Rod Howard.,Rod Howard.,"N.S.W. Public Works Department, Courts and Police Branch","1990",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=2239,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest', u'police']","1 Wunulla Rd, Point Piper NSW 2027, Australia",Great - matched whole string,NSW-HeritageLibrary
151.6059461,-32.7000806,"0","2254","Relocated slab cottage, Largs Public School, re-shingling; Rod Morris.",Rod Morris.,Rod Morris.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4546,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest', u'school']","1/5 Hunter St, Largs NSW 2320, Australia",Great - matched whole string,NSW-HeritageLibrary
151.008384,-33.772238,"0","2255","Flora, fauna & wilderness values of the Mount Glass & Peery Lake areas, Western New South Wales; Rodney Knight.",Rodney Knight.,Rodney Knight.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4176,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","4/25 Loyalty Rd, North Rocks NSW 2151, Australia",Great - matched whole string,NSW-HeritageLibrary
152.8529451,-30.6468667,"0","2256","Pioneer Community Centre, Bowraville: conservation; Ron Hawkins.",Ron Hawkins.,Ron Hawkins.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3817,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","39 High St, Bowraville NSW 2449, Australia",Great - matched whole string,NSW-HeritageLibrary
147.5822318,-34.8680114,"0","2257","Heritage assessment of the Jadda Centre formerly Athenium Theatre Junee, NSW",Ross Thorne,Ross Thorne,the NSW Heritage Office.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7249,,none given,"0","0","0","0","0","[u'establishment', u'movie_theater', u'point_of_interest']","89 Broadway St, Junee NSW 2663, Australia",Great - matched whole string,NSW-HeritageLibrary
141.9143621,-34.1020038,"0","2259","Wentworth Rotary Museum: interpretation improvement; Rotary Club of Wentworth.",Rotary Club of Wentworth.,Rotary Club of Wentworth.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4620,,none given,"0","0","0","0","0","[u'establishment', u'museum', u'point_of_interest']","117 Beverley St, Wentworth NSW 2648, Australia",Great - matched whole string,NSW-HeritageLibrary
151.2107871,-33.8523063,"0","2261","Statement of heritage impact: pedestrian walkway extension, Cahill Expressway - Sydney Harbour Bridge",RTA Operations Environmental Technology Branch.,RTA Operations Environmental Technology Branch.,RTA Sydney Region,"2000",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=6000,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","Sydney Harbour Bridge, Sydney Harbour Bridge, Sydney NSW, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
150.9451386,-33.8498164,"0","2262","Heritage assessment of timber stave pipe found at Prospect Creek, Cumberland Highway, Smithfield, NSW",RTA Operations Environmental Technology Branch.,RTA Operations Environmental Technology Branch.,RTA Sydney Region,"2000",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=6071,,none given,"0","0","0","0","0",[u'route'],"Cumberland Hwy, Smithfield NSW 2164, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
150.9585801,-34.2710764,"0","2263","Building bridges Lawrence Hargrave Drive (Part 2); RTA oral history program [kit] [Variant title:Sea Cliff Bridge]",RTA oral history program kit Variant title:Sea Cliff Bridge,RTA oral history program kit Variant title:Sea Cliff Bridge,,"2006",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=8818,,none given,"0","0","0","0","0",[u'route'],"Lawrence Hargrave Dr, New South Wales, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
150.529848,-32.2046818,"0","2264",Old timber beam bridge over Halls Creek at Gungal: photographs of bridge prior to and during demolition,"RTA Project Management Services, Hunter.","RTA Project Management Services, Hunter.",,"1999",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=5754,,none given,"0","0","0","0","0","[u'establishment', u'natural_feature']","Halls Creek, New South Wales, Australia",APPROXIMATE - matched whole string,NSW-HeritageLibrary
151.1404928,-32.9375669,"0","2265","St John's Anglican Church, Wollombi [report]; Russell Davies.",Russell Davies.,Russell Davies.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4184,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","2985 Paynes Crossing Rd, Wollombi NSW 2325, Australia",Great - matched whole string,NSW-HeritageLibrary
151.192897,-33.86668,"0","2266",Scott Street Terraces Pyrmont: final conservation plan,Schwager Brooks and Partners.,Schwager Brooks and Partners.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3929,,none given,"0","0","0","0","0",[u'route'],"Scott St, Pyrmont NSW 2009, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.0237876,-33.812958,"0","2267",Conservation plan - Rydalmere Hospital Orphan School precinct,Schwager Brooks and Partners.,Schwager Brooks and Partners.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4699,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","Western Sydney University, James Ruse Dr, Parramatta NSW 2150, Australia",Great - matched whole string,NSW-HeritageLibrary
151.0428198,-33.8122979,"0","2268",Heritage assessment: Rydalmere Hospital south campus,Schwager Brooks and Partners.,Schwager Brooks and Partners.,,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4745,,none given,"0","0","0","0","0","[u'doctor', u'establishment', u'health', u'hospital', u'point_of_interest']","402 Victoria Rd, Rydalmere NSW 2116, Australia",Great - matched whole string,NSW-HeritageLibrary
151.149186,-33.8752646,"0","2269","PWD Leichhardt depot and workshops, Canal Road, Leichhardt:  Heritage Study",Schwager Brooks and Partners. Variant title:Public Works Department Leichardt depot and workshops.,Schwager Brooks and Partners. Variant title:Public Works Department Leichardt depot and workshops.,The Property Services Group,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=12559,,none given,"0","0","0","0","0",[u'route'],"Canal Rd, Leichhardt NSW 2040, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.665243,-30.515117,"0","2270","St Peter's Anglican Cathedral, Armidale pipe organ restoration: stages I and II",Scimum Consultants.,Scimum Consultants.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4871,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","122 Rusden St, Armidale NSW 2350, Australia",Great - matched whole string,NSW-HeritageLibrary
151.2441915,-33.843012,"0","2271","Bradleys Head Road, Mosman: conservation area report",Scott Robertson.,Scott Robertson.,,"1981",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=2727,,none given,"0","0","0","0","0",[u'route'],"Bradleys Head Rd, Mosman NSW 2088, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.244901,-33.87738,"0","2272",Rising damp: Sydney 1870-90,Shirley Fitzgerald.,Shirley Fitzgerald.,,"1987",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1997,,none given,"0","0","0","0","0","[u'establishment', u'general_contractor', u'point_of_interest']","215/469 New South Head Rd, Double Bay NSW 2028, Australia",Great - matched whole string,NSW-HeritageLibrary
150.5917099,-34.87682726,"0","2273","Restoration works to 3 Plunkett Street, Nowra",Shoalhaven City Council.,Shoalhaven City Council.,,"1985",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1282,,none given,"0","0","0","0","0","3 PLUNKETT STREET, NOWRA, NSW","7 PLUNKETT STREET NOWRA, NSW 2541, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
150.5917099,-34.87682726,"0","2274","Restoration works to 3 Plunkett Street, Nowra",Shoalhaven City Council.,Shoalhaven City Council.,,"1985",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=536,,none given,"0","0","0","0","0","3 PLUNKETT STREET, NOWRA, NSW","7 PLUNKETT STREET NOWRA, NSW 2541, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.1993676,-33.89399301,"0","2275","Final report for the restoration project: wheel window, St Lukes Church, 118 Regent Street, Redfern",South Sydney Parish.,South Sydney Parish.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3996,,none given,"0","0","0","0","0","118 REGENT STREET, REDFERN, NSW","118 REGENT STREET REDFERN, NSW 2016, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
153.445536,-28.841059,"0","2276",Heritage assessment of the Alstonville Plateau,Southern Cross University.,Southern Cross University.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4842,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","10 Deegan Dr, Alstonville NSW 2477, Australia",Great - matched whole string,NSW-HeritageLibrary
150.8685762,-32.0524436,"0","2277","Final report for restoration repairs to stained glass windows at St. Andrews Uniting Church , Scone",St Andrews Uniting Church.,St Andrews Uniting Church.,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3640,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","76 Main St, Scone NSW 2337, Australia",Great - matched whole string,NSW-HeritageLibrary
149.1403934,-35.2876491,"0","2278","Final report: St John's Anglican Church, Towrang restoration",St John's Anglican Church.,St John's Anglican Church.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4377,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","45 Constitution Ave, Reid ACT 2612, Australia",Great - matched whole string,NSW-HeritageLibrary
151.6631905,-30.5146566,"0","2279","St Marys School, Armidale: partial wall demolition and reconstruction final report",St Mary's Primary School.,St Mary's Primary School.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4213,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest', u'school']","156 Rusden St, Armidale NSW 2350, Australia",Great - matched whole string,NSW-HeritageLibrary
150.7714454,-34.6459297,"0","2280","St Matthews Catholic Church, Jamberoo, restoration: final report","St Matthews Catholic Church, Jamberoo.","St Matthews Catholic Church, Jamberoo.",,"1992",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3498,,none given,"0","0","0","0","0","[u'establishment', u'place_of_worship', u'point_of_interest']","22 Chapel Ln, Jamberoo NSW 2533, Australia",Great - matched whole string,NSW-HeritageLibrary
149.3935297,-32.0195248,"0","2281","St Michael's Catholic Parish Hall, Dunedoo: roofing and other work",St Michael's Catholic Church Parishh.,St Michael's Catholic Church Parishh.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4287,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","59 Tucklan St, Dunedoo NSW 2844, Australia",Great - matched whole string,NSW-HeritageLibrary
150.7203547,-33.7631007,"0","2282","Kingswood Anglican Church, roof repainting",St Philip's Anglican Church Kingswood.,St Philip's Anglican Church Kingswood.,,"1995",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4183,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","Second Ave, Kingswood NSW 2747, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.1836445,-33.8911802,"0","2283","St Andrew's College, University of Sydney, conservation of stained glass: final report",St. Andrew's College.,St. Andrew's College.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4878,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest', u'university']","19 Carillon Ave, Newtown NSW 2042, Australia",Great - matched whole string,NSW-HeritageLibrary
150.8203877,-33.6104319,"0","2284","Hawkesbury Hospital, Windsor: conservation plan and planning assessment",Stafford Moor & Farrington in association with Brian McDonald & Associates and Wendy Thorp.,Stafford Moor & Farrington in association with Brian McDonald & Associates and Wendy Thorp.,,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=5151,,none given,"0","0","0","0","0","[u'establishment', u'hospital', u'point_of_interest']","2 Day St, Windsor NSW 2756, Australia",Great - matched whole string,NSW-HeritageLibrary
151.1848611,-33.8794954,"0","2285","Redevelopment scheme for the St James Glebe, Waverley","Stafford, Moor and Farrington","Stafford, Moor and Farrington",the Glebe Administration Board.,"1968",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1509,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","2 Woolley St, Glebe NSW 2037, Australia",Great - matched whole string,NSW-HeritageLibrary
151.446231,-32.6929245,"0","2286","Windermere House, Lochinvar",Stephen Berry.,Stephen Berry.,,"1992",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3010,,none given,"0","0","0","0","0",[u'route'],"Windermere Rd, Lochinvar NSW 2321, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.5606838,-32.73755266,"0","2287",Former Town Hall Cafe: 273 High St Maitland: final report,Stephen Berry.,Stephen Berry.,,"1993",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3488,,none given,"0","0","0","0","0","273 HIGH ST, MAITLAND, NSW","271-275 HIGH STREET MAITLAND, NSW 2320, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.1794684,-33.8947775,"0","2288",Conservation report: Camperdown cemetery,Stephen Frith.,Stephen Frith.,,"1982",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=8490,,none given,"0","0","0","0","0","[u'cemetery', u'establishment', u'point_of_interest']","189 Church St, Newtown NSW 2042, Australia",Great - matched whole string,NSW-HeritageLibrary
150.4611972,-34.4471395,"0","2289","The Fitzroy Inn, Mittagong NSW: development application & preliminary environmental statement",Stephen Lesiuk & Associates.,Stephen Lesiuk & Associates.,,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=4146,,none given,"0","0","0","0","0","[u'establishment', u'lodging', u'point_of_interest']","1 Ferguson Cres, Mittagong NSW 2575, Australia",Great - matched whole string,NSW-HeritageLibrary
151.08631,-33.8749542,"0","2291",Some notes on the municipality of Strathfield,Strathfield Municipal Council.,Strathfield Municipal Council.,,"1974",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1776,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","65 Homebush Rd, Strathfield NSW 2135, Australia",Great - matched whole string,NSW-HeritageLibrary
149.714993,-34.7555676,"0","2292","Saints Peter and Paul's former Cathedral and Bishop's House, Goulburn. Conservation report",Strine Design.,Strine Design.,,"1987",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=1681,,none given,"0","0","0","0","0","[u'church', u'establishment', u'place_of_worship', u'point_of_interest']","Verner St & Bourke Street, Goulburn NSW 2580, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
148.9312456,-32.536702,"0","2293","Report on analysis of surface finishes to Ward's Inn, Gipps Street, Wellington, NSW",Sue Frost.,Sue Frost.,,"1993",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=3356,,none given,"0","0","0","0","0",[u'route'],"Gipps St, Montefiores NSW 2820, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.7897316,-32.92634603,"0","2294",The Boatmen's Terrace conservation management strategy:  36-66 Nobbys Road Newcastle East,Susan Jackson-Stepowski with Helen Wilson.,Susan Jackson-Stepowski with Helen Wilson.,Housing NSW,"2009",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=11877,,none given,"0","0","0","0","0","36-66 NOBBYS ROAD, NEWCASTLE, NSW","36 NOBBYS ROAD NEWCASTLE EAST, NSW 2300, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.6929568,-32.929387,"0","2295","Newcastle inner areas: Conservation planning study, final report",Suter Busteed Lester Firth.,Suter Busteed Lester Firth.,,"1984",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=989,,none given,"0","0","0","0","0",[u'route'],"Newcastle Inner City Bypass, Newcastle NSW, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.7350557,-32.8286609,"0","2296",Tomago House rehabilitation,Suters Architects Snell.,Suters Architects Snell.,National Trust of Australia NSW,"1992",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=9656,,none given,"0","0","0","0","0","[u'establishment', u'point_of_interest']","421 Tomago Rd, Tomago NSW 2322, Australia",Great - matched whole string,NSW-HeritageLibrary
151.734547,-32.8290576,"0","2297",Tomago House earthquake repairs,Suters Architects Snell.,Suters Architects Snell.,National Trust of Australia NSW,"1991",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=9657,,none given,"0","0","0","0","0","[u'establishment', u'museum', u'point_of_interest', u'premise']","421 Tomago Rd, Tomago NSW 2322, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
151.7828371,-32.92686082,"0","2298",Longworth institute facade restoration: revised final report additional funding,"Suters Architects Snell. Variant title:127-131 Scott Street, Newcastle.","Suters Architects Snell. Variant title:127-131 Scott Street, Newcastle.",,"1993",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=9733,,none given,"0","0","0","0","0","127-131 SCOTT STREET, NEWCASTLE, NSW","129 SCOTT STREET NEWCASTLE, NSW 2300, AUSTRALIA",Great - SIX,NSW-HeritageLibrary
151.734547,-32.8290576,"0","2299",Specification of the work to be done and materials to be used in the construction and completion of works at Tomago House at Tomago,Suters Architects Snell. Variant title:Specification Tomago House refurbishment,Suters Architects Snell. Variant title:Specification Tomago House refurbishment,National Trust of Australia NSW,"1989",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=9659,,none given,"0","0","0","0","0","[u'establishment', u'museum', u'point_of_interest', u'premise']","421 Tomago Rd, Tomago NSW 2322, Australia",GEOMETRIC_CENTER - matched whole string,NSW-HeritageLibrary
